# FINAL ESTIMATION PANEL v2 — Panoptic upsilon identification (phase 10, plan 10-10).
# One row per POSITION-EPOCH (tokenId x hourly epoch) — the spec section-1 unit of
# observation, restored by plan 10-09. Supersedes estimation-panel.csv, which is the
# Phase-9 accrual-SPELL export and is retained unchanged.
# git commit: ddf649e
# LHS source : notes/structural-econometrcics/data/panel-epoch.csv
# RHS source : notes/structural-econometrcics/data/variance-hourly.csv (joined on epoch, exact integer match)
# tokenId  : account#tokenId (the tokenId clustering label; account = prefix before #)
# epoch    : hourly index floor(unixSeconds/3600) — the epoch the premium ACCRUED in
# pi       : premium accrued to the SHORT side over the epoch, ETH (a FLOW, not a stock)
# sigma2   : realized variance of the epoch, from the joined variance series
# sigma2_instrument : disjoint even-swap sub-window RV of the same epoch (EIV instrument)
# distance : moneyness d = |i_K - i_t| in ticks, i_t = the epoch's mean pool tick
tokenId,epoch,pi,sigma2,sigma2_instrument,distance
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494013,1.08567594e-9,4.149585038038205e-6,6.189381056736505e-6,299.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494014,2.3339742e-9,1.7748225162692016e-5,2.688731124646491e-5,196.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494015,1.48486436e-9,5.859414053711768e-6,9.119088083592388e-6,107.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494016,2.34721938e-9,6.869313062967802e-6,9.20907908441586e-6,186.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494017,1.273663454e-9,4.969503045546347e-6,5.969403054711482e-6,188.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494018,8.9885399e-10,2.2797720208966817e-6,2.839716026028837e-6,213.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494019,1.33469761e-9,4.329567039688048e-6,6.10938905600323e-6,303.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494020,3.04955276e-10,1.079892009899101e-6,1.719828015765233e-6,299.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494021,2.76428258e-10,8.499150077909592e-7,1.149885010540709e-6,279.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494022,5.4106262e-10,1.5798420144820181e-6,2.21977802034815e-6,278.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494023,2.8978602e-10,6.099390055911584e-7,7.699230070576921e-7,301.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494024,4.34476274e-10,1.319868012098902e-6,2.0397960186983e-6,302.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494025,2.2081504e-10,2.1097890193399086e-6,1.6298370149403083e-6,284.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494026,4.70889958e-10,1.109889010174076e-6,1.809819016590158e-6,284.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494027,1.99264146e-10,7.799220071493507e-7,1.179882010815684e-6,294.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494028,1.173996222e-9,1.3458654123372102e-5,1.3738626125938541e-5,282.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494029,1.349890292e-9,4.9195080450958896e-6,6.8593140628776135e-6,331.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494030,1.753230516e-9,1.039896009532463e-5,1.265873411603944e-5,364.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494031,6.59419162e-10,3.999600036663335e-6,5.919408054261732e-6,324.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494032,8.39619498e-10,3.899610035746753e-6,4.999500045829165e-6,284.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494033,6.47036426e-10,2.7297270250227276e-6,4.059594037213285e-6,292.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494034,7.27338028e-10,2.789721025572678e-6,3.6696330336386114e-6,263.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494035,4.0344379e-10,1.5598440142987014e-6,2.4397560223646352e-6,269.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494036,5.02897394e-10,2.16978301988986e-6,2.8897110264892607e-6,264.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494037,1.90522648e-10,7.099290065077424e-7,9.299070085242256e-7,265.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494038,4.24088964e-10,1.6198380148486514e-6,1.979802018148351e-6,259.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494039,2.49577474e-10,6.099390055911584e-7,8.299170076076419e-7,267.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494040,4.47212538e-10,9.299070085242259e-7,9.499050087075427e-7,279.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494041,2.15370321e-9,9.20907908441729e-6,1.3208679121080651e-5,372.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494042,5.53320686e-10,1.7798220163151855e-6,2.599740023831168e-6,382.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494043,4.74902434e-10,1.2698730116406093e-6,1.4698530134737758e-6,381.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494044,2.26636468e-10,1.1698830107240256e-6,1.2698730116406084e-6,387.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494045,4.28842558e-10,2.239776020531468e-6,1.7798220163151834e-6,385.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494046,4.61098e-10,1.2098790110906586e-6,1.649835015123625e-6,392.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494047,1.105198806e-9,4.929507045187552e-6,7.129287065352382e-6,438.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494048,1.099542866e-9,4.839516044362615e-6,6.839316062694292e-6,483.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494049,4.4047619e-10,1.9798020181483515e-6,2.659734024381119e-6,485.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494050,5.17273642e-10,1.239876011365635e-6,1.6798320153986003e-6,489.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494051,6.12873424e-10,2.2397760205314695e-6,2.8997100265809194e-6,508.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494052,1.023423606e-9,5.789421053070177e-6,7.489251068652086e-6,490.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494053,1.800962394e-9,5.779422052969971e-6,8.539146078264128e-6,519.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494054,2.025905052e-9,9.049095082941521e-6,1.1648835106768454e-5,551.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494055,1.367944282e-9,4.779522043812669e-6,6.639336060861122e-6,589.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494056,1.183000278e-9,4.8895110448209166e-6,6.689331061319422e-6,590.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494057,1.99945578e-10,1.4198580130133533e-6,1.8398160168622916e-6,558.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494058,4.28860616e-10,1.9798020181483515e-6,2.1597840197982004e-6,528.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494059,3.078353e-10,1.2298770112739758e-6,1.649835015123625e-6,506.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494060,2.89645234e-10,8.599140078826172e-7,9.799020089825174e-7,503.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494061,1.97566294e-10,7.199280065994004e-7,7.39926006782717e-7,499.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494062,4.1153368e-10,1.959804017965034e-6,2.2197780203481507e-6,491.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494063,6.34046274e-10,3.059694028047452e-6,2.6997300247477516e-6,523.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494064,4.13601898e-10,1.9698030180566927e-6,3.0496950279557933e-6,515.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494065,6.2518049e-10,3.0596940280474542e-6,4.179582038313183e-6,477.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494066,4.57843516e-10,2.349765021539709e-6,3.00969902758916e-6,461.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494067,1.5879929e-10,1.0898910099907594e-6,1.5298470140237254e-6,447.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494068,2.84059118e-10,1.6398360150319673e-6,1.9198080175984004e-6,418.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494069,5.03392868e-10,1.3098690120072423e-6,1.2698730116406086e-6,429.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494070,2.5638027e-10,1.0098990092574925e-6,1.2498750114572925e-6,425.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494071,2.23244596e-10,4.199580038496499e-7,4.999500045829165e-7,435.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494072,3.50522654e-10,2.4697530226396104e-6,3.3896610310721775e-6,404.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494073,3.58001864e-10,2.6797320245644357e-6,2.2397760205314674e-6,350.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494074,5.67267178e-10,1.4098590129238252e-6,1.9198080175984004e-6,378.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494075,7.22956334e-10,1.7698230162235274e-6,2.4297570222729764e-6,421.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494076,2.241476522e-9,1.060893909723808e-5,1.2748725116855124e-5,479.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494077,2.428406216e-9,8.939106081941805e-6,1.085891409953952e-5,554.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494078,1.346400964e-9,7.539246069110326e-6,8.59914007882614e-6,596.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494079,1.914748894e-9,6.57934206031117e-6,9.019098082675814e-6,633.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494080,6.7462364e-10,3.149685028872381e-6,4.509549041337905e-6,675.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494081,3.02879368e-10,1.2098790110906599e-6,1.6898310154902587e-6,631.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494082,5.0631484e-10,4.019598036846649e-6,2.3597640216313683e-6,599.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494083,6.6113809e-10,2.489751022822927e-6,3.0696930281391105e-6,631.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494084,1.28348476e-10,6.499350059577919e-7,9.099090083409089e-7,608.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494085,5.77299854e-10,1.4398560131988014e-6,1.519848013932067e-6,622.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494086,3.89540308e-10,1.4498550132904595e-6,1.789821016406842e-6,635.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494087,4.5610118e-10,3.539646032447053e-6,4.319568039596399e-6,618.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494088,2.50002944e-10,1.1898810109073434e-6,1.7698230162235255e-6,590.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494089,4.79598566e-10,1.4498550132904593e-6,2.1297870195232253e-6,593.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494090,7.89376228e-10,2.319768021264735e-6,2.8197180258476508e-6,616.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494091,1.60671841e-9,4.799520043995991e-6,7.029297064435797e-6,670.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494092,1.95554104e-10,1.50984901384041e-6,2.079792019064933e-6,658.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494093,2.32219222e-10,1.7898210164068428e-6,2.609739023922826e-6,592.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494094,4.12356156e-10,1.279872011732268e-6,1.7798220163151836e-6,564.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494095,3.85806794e-10,1.1198880102657348e-6,1.2798720117322676e-6,579.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494096,3.62314532e-10,8.699130079742762e-7,1.0698930098074431e-6,580.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494097,5.65257158e-10,1.3298670121905593e-6,1.8498150169567916e-6,614.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494098,5.38623432e-10,2.0497950187899613e-6,2.64973502428946e-6,608.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494099,6.33320124e-10,1.3898610127405101e-6,1.7498250160402087e-6,620.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494100,5.40911136e-10,2.3397660214480524e-6,3.319668030430569e-6,632.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494101,1.855227058e-9,7.419258068010441e-6,8.979102082309175e-6,623.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494102,1.011125982e-9,6.869313062967837e-6,8.839116081022403e-6,586.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494103,1.179592642e-9,5.189481047570666e-6,7.049295064619125e-6,483.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494104,1.738987016e-9,7.5992400696602906e-6,1.1098890101740738e-5,411.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494105,1.798077962e-9,5.8094190532534596e-6,8.089191074151584e-6,399.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494106,7.69024366e-10,2.6897310246560958e-6,3.66963303363861e-6,390.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494107,7.8261027e-10,2.0497950187899605e-6,2.6697330244727773e-6,418.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494108,6.25172194e-10,2.109789019339911e-6,3.069693028139111e-6,455.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#171622313847804664062707064823821437228393466890,494109,2.89472584e-10,1.0398960095324682e-6,1.4398560131988e-6,451.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494589,1.53220913572e-7,1.712628735697948e-4,1.2854714517832128e-4,121.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494590,1.10462214413e-7,2.8817118264159044e-5,3.8926107356825855e-5,192.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494591,8.3276668079e-8,2.613738623956641e-5,3.7296270341852904e-5,119.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494592,1.98557331749e-7,1.4867513236285198e-4,1.4476552332700333e-4,9.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494593,3.25799570672e-7,6.082481746754946e-3,6.1354264522403374e-3,98.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494594,2.27782472169e-7,2.4746525326844245e-4,2.1768823099547582e-4,202.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494595,8.1249825353e-8,3.404659531209656e-5,4.754524543583538e-5,9.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494596,5.2385946472e-8,1.4438556132345361e-5,2.1367863195856794e-5,64.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494597,9.380663013e-8,2.3047695211272347e-5,3.058694128038278e-5,48.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494598,8.4007965312e-8,2.0929906991859387e-4,2.3517648215580373e-5,27.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494599,7.4651396636e-8,1.9708029180658475e-5,2.4927507228504208e-5,97.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494600,9.3841256638e-8,2.081791819083254e-5,3.3236676304672256e-5,149.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494601,1.15886080082e-7,2.846715326093547e-5,4.2045795385404114e-5,235.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494602,1.39438931438e-7,4.3235676396312145e-5,5.5554444509223867e-5,277.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494603,8.8469434674e-8,2.5457454233361947e-5,3.2176782294956467e-5,310.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494604,1.07191077224e-7,2.996700327469844e-5,4.366563340026983e-5,186.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494605,1.29915207191e-7,4.7965203439673005e-5,5.450454949961609e-5,125.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494606,9.673764655e-8,2.4177582221629746e-5,3.437656231512132e-5,100.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494607,7.7263846288e-8,2.179782019981506e-5,3.08969102832242e-5,109.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494608,5.5596617415e-8,1.5108489138495702e-5,1.560843914307865e-5,142.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494609,7.0059104952e-8,2.0167983184867686e-5,2.7297270250215157e-5,190.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494610,4.9291090191e-8,1.5648435143445267e-5,2.082791719092429e-5,149.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494611,4.1241124228e-8,1.0448955095782941e-5,1.480851913574599e-5,112.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494612,3.9435585357e-8,9.679032088725249e-6,1.2188781111731509e-5,154.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494613,6.1725494928e-8,1.098890110073248e-5,1.6928307155177555e-5,167.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494614,9.7816911052e-8,2.7447255251556508e-5,3.8766123355297515e-5,217.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494615,4.2981385194e-8,1.0988901100732492e-5,1.5768423144545196e-5,178.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494616,6.3656639202e-8,1.3588641124563652e-5,1.94080591779088e-5,176.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494617,8.7426270468e-8,2.1117888193575875e-5,2.9967003274687202e-5,248.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494618,1.1057368005e-7,2.5977402238128255e-5,3.5856414328686754e-5,324.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494619,1.24760929235e-7,1.3331666822208202e-4,4.339566039779715e-5,381.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494620,8.6101158406e-8,4.338566139770558e-5,5.0244975460583126e-5,390.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494621,2.07343606341e-7,1.0708929098163732e-4,1.148485150527521e-4,474.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494622,5.47456231896e-7,9.19568042429319e-4,5.268573138294128e-4,795.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494623,2.12010330842e-7,8.82411758088357e-5,1.0086991292459666e-4,824.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494624,1.42748125917e-7,8.323067686292633e-4,2.6847315246102584e-5,748.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494625,1.23923716021e-7,7.647235270100245e-5,6.385361458533018e-5,682.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494626,5.7075312936e-8,1.2198780111823133e-5,1.7448255159943765e-5,696.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494627,6.8985903459e-8,1.5618438143170272e-5,2.348765121530538e-5,728.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494628,1.72940757057e-7,5.478452150219339e-5,7.09029096499443e-5,805.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494629,1.90472818195e-7,6.241375857212433e-5,7.52324766896316e-5,830.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494630,3.88620758337e-7,1.406059392888999e-4,1.6236376348834988e-4,1099.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494631,4.48259586116319e-4,2.0961903792142834e-4,2.1521847797272294e-4,1225.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494632,-4.48084461552312e-4,4.4820517910846723e-4,4.5163483613988104e-4,1229.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494633,4.48421557032335e-4,4.610538942261667e-5,5.430456949777153e-5,1186.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494634,2.28712301558e-7,1.0079991992400059e-4,1.174182580763339e-4,1335.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494635,2.5979908845e-7,1.5627437243249693e-4,1.9057094274687117e-4,1429.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494636,-4.48741421983691e-4,9.095090483367603e-5,1.1720827907436836e-4,1235.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494637,1.08472841799e-7,4.2305769387806506e-5,4.811518844105988e-5,1094.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494638,1.40738143626e-7,5.4764523501971644e-5,7.118288165245673e-5,1178.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494639,2.5679619075e-8,4.5945405421162985e-5,6.015398455140803e-5,1294.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494640,4.4170255681e-8,2.7066293348096377e-4,3.224277569554739e-4,1198.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494641,2.820488499e-9,1.2658734116037292e-5,1.8588141170388563e-5,1245.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494642,0.0,1.8488151169476195e-5,2.8127187257834856e-5,1309.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494643,0.0,2.1737826199265112e-5,2.9837016273508426e-5,1379.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494644,0.0,2.2970702910558941e-4,2.3761623817807756e-4,1580.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494645,0.0,3.83781621517982e-4,2.606639333894101e-4,1527.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494646,0.0,3.663633633583602e-5,4.6895310429877575e-5,1354.0
0x41b7d0515d709a4fd2cf27f9d141d0c2f8713d04#305488578812443057446254507756554,494647,0.0,1.9888011182308358e-5,2.422757722208812e-5,1350.0
