# Panoptic υ variance regressor σ̂²_t, EIV instrument σ̃²_t, pool tick i_t (CTX-VAR)
# EPOCH WIDTH: 3600 seconds (1.0 hour(s)).
#   epoch = floor(unixSeconds / 3600) via
#   Panel.Build.epochOfSeconds — the SAME single source of truth as
#   Panel.Build.dailyEpoch (which is epochOfSeconds 86400). The panel and
#   this series therefore share an exact INTEGER epoch key; the join is an
#   integer match and never a timestamp comparison or an offset adjustment
#   (the 09-05 40587-offset trap).
# σ̂²_t (sigma2)            = realized variance of the within-epoch V4
#   tick-implied log-price increments over the FULL within-epoch Swap series.
# σ̃²_t (sigma2_instrument) = the SAME estimator on the DISJOINT even-swap
#   sub-window (0-based even positions) — the two-noisy-measures IV.
# i_t (pool_tick_mean)     = mean underlying pool tick over the same epoch,
#   from the SAME Swap series (the panel's moneyness anchor).
# n_swaps                  = swaps in the epoch. σ̂² rests on n_swaps − 1
#   increments; a row with n_swaps <= 1 is a CONSTRUCTED zero, not a
#   measured one, and must not be read as a quiet market.
# Source: Uniswap V4 PoolManager Swap logs on Base via chunked eth_getLogs
#   (poolId 0x96d4…288c0a); BigQuery path retired (project suspended).
epoch,sigma2,sigma2_instrument,pool_tick_mean,n_swaps
493173,4.6795320428897054e-6,7.159284065608892e-6,-200006.0,81
493174,2.0687931189632534e-5,3.308669130327681e-5,-199982.6245614035,285
493175,4.020597936855833e-5,5.1844815475248506e-5,-199795.70765661253,431
493176,2.1297870195225827e-5,3.033696627808568e-5,-199716.50515463916,291
493177,5.069493046470768e-6,6.189381056736505e-6,-199741.80392156861,153
493178,2.1817818199979253e-5,3.3916608310880175e-5,-199666.14666666667,300
493179,5.109489046832429e-6,7.659234070203176e-6,-199669.17592592593,108
493180,3.1696830290485876e-6,3.829617035092353e-6,-199685.25806451612,93
493181,2.6597340243647763e-6,2.169783019877069e-6,-199677.77173913043,92
493182,7.739226070939279e-6,1.0558944096784802e-5,-199688.04580152672,131
493183,5.3994600494919414e-6,8.959104082120176e-6,-199672.17307692306,156
493184,6.689331061319415e-6,8.50914907800124e-6,-199638.62406015038,133
493185,2.1877812200548385e-5,2.7797220254810143e-5,-199563.15076923076,325
493186,3.4496550316221273e-6,4.669533042804441e-6,-199570.82882882882,111
493187,3.599640032997002e-6,4.359564039963032e-6,-199585.57983193276,119
493188,4.969503045554191e-6,7.269273066635606e-6,-199590.9662162162,148
493189,1.2678732116222751e-5,1.7698230162235254e-5,-199617.38528138527,231
493190,3.858614135370955e-5,5.4934506503570916e-5,-199582.74269005848,342
493191,1.9798020181483474e-5,2.7797220254810157e-5,-199527.20164609054,243
493192,1.294870511869754e-5,1.9538046179100374e-5,-199543.072815534,206
493193,1.3588641124543053e-5,2.1267873194935942e-5,-199669.41152263375,243
493194,9.259074084875606e-6,1.353864612410538e-5,-199624.63703703703,135
493195,4.5295470415212245e-6,6.809319062419323e-6,-199623.77227722772,101
493196,5.159484047295698e-6,7.419258068010481e-6,-199597.59259259258,81
493197,2.9797020273141843e-6,3.929607036021725e-6,-199619.07894736843,76
493198,1.2938706118591668e-5,1.737826215928229e-5,-199682.04938271604,162
493199,1.9368063177542135e-5,2.839716026030963e-5,-199832.11560693642,346
493200,1.2278772112556423e-5,1.8498150169567917e-5,-199758.02369668247,211
493201,1.1118888101924052e-5,1.515848413895403e-5,-199782.47706422018,218
493202,7.22927706626896e-6,1.1098890101740743e-5,-199808.50495049506,202
493203,1.6098390147569922e-6,2.309769021173075e-6,-199789.18987341772,79
493204,2.549745023372875e-6,4.059594037213283e-6,-199773.06756756757,74
493205,1.2798720117322668e-6,2.0197980185149833e-6,-199776.86666666667,60
493206,4.339566039779718e-6,6.279372057561431e-6,-199816.04504504506,111
493207,2.6997300247477516e-6,4.179582038313184e-6,-199812.3391304348,115
493208,5.9194080542617275e-6,8.499150077909579e-6,-199773.39285714287,140
493209,8.14918507469443e-6,1.2148785111355636e-5,-199695.21794871794,156
493210,2.0307969186158056e-5,2.7697230253893567e-5,-199783.8661417323,254
493211,8.849115081117595e-6,1.3028697119430803e-5,-199874.77209302326,215
493212,2.949705027039205e-5,3.943605636150046e-5,-199905.2750929368,269
493213,1.4008599128413309e-5,1.754824516086037e-5,-199904.1931330472,233
493214,2.0787921190539884e-5,3.2596740298779856e-5,-199961.4909090909,330
493215,9.029097082767463e-6,1.2408759113747988e-5,-199943.97435897434,156
493216,7.979202073143345e-6,1.3098690120072417e-5,-199904.37714285715,175
493217,1.280871911741432e-5,1.5028497137762477e-5,-199838.29545454544,220
493218,5.2994700485789144e-6,7.119288065260731e-6,-199858.328125,128
493219,1.853814616993452e-5,2.9447055269933776e-5,-199820.23287671234,292
493220,9.009099082584153e-6,1.342865712309714e-5,-199737.87224669603,227
493221,2.573742623591924e-5,3.821617835030892e-5,-199641.1224489796,343
493222,9.474052586845683e-5,1.2037796210346041e-4,-199460.0905172414,696
493223,1.0719927998266878e-4,1.4871512836323484e-4,-199167.31599479844,769
493224,2.5197480230978935e-5,3.523647632300398e-5,-199180.36694677873,357
493225,6.709329061502723e-6,9.389061086067168e-6,-199193.11,200
493226,1.291870811842255e-5,1.8558144170117855e-5,-199190.08333333334,204
493227,1.5198480139320677e-6,2.119788019431567e-6,-199197.51162790696,129
493228,1.1828817108431799e-5,1.8868113172959268e-5,-199154.19078947368,152
493229,2.6297370241061426e-6,3.269673029972276e-6,-199169.099009901,101
493230,7.3492650673688664e-6,9.609039088083653e-6,-199152.60416666666,144
493231,8.279172075893092e-6,9.839016090191798e-6,-199121.70873786407,103
493232,7.199280065993986e-6,9.199080084325662e-6,-199111.73076923078,156
493233,4.719528043262731e-6,5.37946204931218e-6,-199115.45454545456,143
493234,5.41945804967881e-6,7.849215071951788e-6,-199140.18666666668,150
493235,7.01929806434414e-6,9.359064085792198e-6,-199153.3165829146,199
493236,7.009299064252471e-6,9.569043087717021e-6,-199127.44025157232,159
493237,2.6347365241519646e-5,3.7546245344177025e-5,-199121.76765375855,439
493238,2.8587141262041868e-5,4.324567539640596e-5,-199300.85779816515,436
493239,1.277872211713436e-5,1.9218078176156644e-5,-199325.13043478262,253
493240,8.769123080384348e-6,1.0278972094224766e-5,-199278.80625,160
493241,1.6448355150777926e-5,2.313768621209737e-5,-199242.77433628318,226
493242,1.2938706118597338e-5,1.9738026180921468e-5,-199281.15352697094,241
493243,5.879412053889409e-6,8.359164076613572e-6,-199339.8773006135,163
493244,3.639636033363635e-6,4.819518044179315e-6,-199303.6,120
493245,5.2494750481206205e-6,8.229177075434806e-6,-199281.73684210525,133
493246,2.817718225828392e-5,1.996800318302534e-5,-199356.62637362638,182
493247,7.599240069660327e-6,1.1178882102474015e-5,-199415.59868421053,152
493248,6.279372057561425e-6,8.239176075526462e-6,-199419.98076923078,156
493249,1.1038896101190773e-5,1.6378362150136344e-5,-199485.0920502092,239
493250,3.7096290340052458e-6,5.039496046195799e-6,-199449.14210526316,190
493251,2.6497350242894598e-6,3.4796520318971003e-6,-199449.12962962964,108
493252,1.1898810109073415e-6,1.389861012740508e-6,-199448.42105263157,57
493253,2.8497150261226263e-6,3.949605036205042e-6,-199440.90697674418,86
493254,1.3598640124655338e-6,2.019798018514984e-6,-199445.39215686274,102
493255,1.2398760113656333e-6,1.5898410145736748e-6,-199435.85714285713,56
493256,3.6696330336386106e-6,4.769523043721023e-6,-199431.37062937062,143
493257,5.219478047845649e-6,6.879312063060933e-6,-199416.515625,128
493258,2.5797420236478516e-6,3.1796820291473513e-6,-199393.96323529413,136
493259,3.4696530318054436e-6,4.689531042987758e-6,-199427.94623655913,186
493260,6.149385056369867e-6,8.289171075984752e-6,-199441.48529411765,272
493261,1.2158784111456523e-5,1.6558344151786204e-5,-199484.3108974359,312
493262,9.779022089641842e-6,1.4778522135471012e-5,-199499.09187279153,283
493263,3.389661031071819e-5,5.0094990459204e-5,-199356.04523809525,420
493264,2.3703629617284565e-4,3.22967702960429e-5,-199304.75232198142,323
493265,1.741825815966879e-5,2.3807619218238484e-5,-199276.812,250
493266,1.3198680120988976e-5,1.8578142170301174e-5,-199321.43089430896,246
493267,1.1918808109256725e-5,1.776822316287685e-5,-199292.75,212
493268,2.4697530226396104e-6,3.3696630308888595e-6,-199280.6,125
493269,9.009099082584144e-6,1.3888611127313429e-5,-199292.36046511628,172
493270,3.209679029421615e-5,4.502549741272895e-5,-199266.75384615385,260
493271,1.7228277157927283e-5,2.2567743206872834e-5,-199396.63819095478,199
493272,7.2192780661772996e-6,1.0478952096057928e-5,-199405.87272727274,165
493273,2.364763521673571e-5,2.7847215255235768e-5,-199389.26666666666,195
493274,3.5296470323553926e-6,4.189581038404842e-6,-199386.38947368422,95
493275,2.319768021264734e-6,3.1396860287807174e-6,-199413.84761904762,105
493276,2.919708026764234e-6,4.30956903950474e-6,-199396.38888888888,72
493277,1.939806017779586e-6,2.6797320245623025e-6,-199365.77906976745,86
493278,1.4198580130154836e-6,2.089791019156592e-6,-199398.56578947368,76
493279,1.519848013932067e-6,2.399760021998e-6,-199430.8924731183,93
493280,2.6097390239228263e-6,3.3296670305222256e-6,-199429.90566037735,106
493281,4.199580038496495e-6,6.599340060494491e-6,-199390.9037037037,135
493282,2.7997200256643336e-6,3.139686028780717e-6,-199382.33766233767,77
493283,8.809119080746006e-6,1.309869012006602e-5,-199295.09411764707,170
493284,2.733726625059385e-5,3.5036496321170795e-5,-199267.08482142858,224
493285,8.719128079926067e-6,1.3278672121722267e-5,-199278.10582010582,189
493286,4.3785621401371814e-5,4.670532942813603e-5,-199173.103117506,417
493287,1.3638636125021965e-5,2.1947805201190038e-5,-199181.54761904763,252
493288,2.2997700210814112e-5,2.4617538225662808e-5,-199189.54106280193,207
493289,3.929607036021726e-6,5.589441051237007e-6,-199159.32894736843,152
493290,4.939506045279217e-6,6.6193380606778134e-6,-199148.3669064748,139
493291,3.4296570314388097e-6,5.289471048487257e-6,-199131.68907563025,119
493292,4.7395260434460524e-6,7.259274066543948e-6,-199125.92142857143,140
493293,6.189381056736506e-6,7.539246069110381e-6,-199134.4105263158,190
493294,5.949405054536704e-6,6.4693530593029374e-6,-199147.81904761904,105
493295,1.8498150169567916e-6,2.1497850197065416e-6,-199163.67105263157,76
493296,2.5297470231895593e-6,2.9097090266725753e-6,-199174.07865168538,89
493297,2.599740023831167e-6,2.919708026764233e-6,-199171.65263157894,95
493298,1.7498250160402085e-6,2.4097590220896584e-6,-199142.2162162162,74
493299,7.359264067460534e-6,4.0395960370299665e-6,-199147.37234042553,94
493300,1.1798820108156837e-6,1.769823016223525e-6,-199176.84210526315,76
493301,2.4097590220896593e-6,3.1696830290556933e-6,-199196.61176470589,85
493302,2.0307969186158036e-5,2.0567943188541166e-5,-199206.4081632653,98
493303,5.199480047662333e-7,6.599340060494499e-7,-199199.0819672131,61
493304,3.599640032996999e-7,4.599540042162833e-7,-199202.9423076923,52
493305,4.409559040421321e-6,6.829317062602638e-6,-199159.42201834862,109
493306,2.239776020531467e-6,1.8998100174150832e-6,-199169.4659090909,88
493307,1.5598440142987e-6,2.259774020714783e-6,-199166.9661016949,59
493308,7.599240069660334e-7,1.0798920098991e-6,-199153.01428571428,70
493309,5.5594440509620244e-6,5.9994000549949944e-6,-199176.38805970148,134
493310,9.23907608469229e-6,1.1398860104490495e-5,-199167.51886792452,106
493311,5.259474048212275e-6,6.899310063244246e-6,-199140.8909090909,110
493312,2.5037496229498957e-5,2.5737426235928542e-5,-199093.33898305084,177
493313,3.929607036021724e-6,5.2094790477539895e-6,-199085.86666666667,135
493314,4.35456453991572e-5,5.447455249933188e-5,-198953.71515151515,330
493315,3.499650032080419e-5,4.25057493896396e-5,-198835.27142857143,280
493316,8.989101082400832e-6,1.3388661122730506e-5,-198898.51546391752,194
493317,3.3896610310721783e-6,4.989501045737506e-6,-198911.46715328467,137
493318,8.459154077542947e-6,1.2198780111823168e-5,-198914.2068965517,145
493319,7.769223071218506e-6,1.1568843106048687e-5,-198973.73684210525,133
493320,4.969503045554189e-6,7.769223071218521e-6,-198981.4380952381,105
493321,5.141485847130369e-5,7.13728626542508e-5,-199167.86921529175,497
493322,1.5238476139687284e-5,2.1697830198898545e-5,-199252.88016528924,242
493323,1.0758924098624361e-5,1.1018898101007481e-5,-199264.56097560975,123
493324,3.7096290340052424e-6,3.3496650307055427e-6,-199294.0,82
493325,2.1957804201281682e-5,7.149285065535703e-6,-199290.6779661017,118
493326,4.899510044912584e-7,6.899310063244251e-7,-199272.6,60
493327,3.149685028872377e-6,3.54964503253871e-6,-199282.01030927835,97
493328,1.649835015123625e-6,2.3697630217230254e-6,-199280.609375,64
493329,1.1398860104490504e-6,7.599240069660335e-7,-199291.5576923077,52
493330,9.83901609018114e-6,1.2818718117491062e-5,-199324.3679245283,106
493331,2.489751022820794e-6,3.1496850288688237e-6,-199341.3394495413,109
493332,1.6728327153330176e-5,2.2587741207030583e-5,-199350.0310880829,193
493333,1.1718828107423551e-5,1.4398560131987998e-5,-199388.98979591837,196
493334,8.489151077817916e-6,9.319068085425562e-6,-199418.8392857143,168
493335,4.489551041154591e-6,5.109489046837409e-6,-199432.8260869565,115
493336,1.6298370149403091e-6,2.3497650215397086e-6,-199416.49484536084,97
493337,6.409359058743751e-6,9.889011090637302e-6,-199378.16379310345,116
493338,2.719728024931068e-6,3.699630033913585e-6,-199338.17592592593,108
493339,9.899010090734649e-7,1.4298570131057208e-6,-199343.74647887325,71
493340,1.3688631125478833e-5,1.4448555132444871e-5,-199332.8954248366,153
493341,3.2396760296973024e-6,4.839516044362632e-6,-199307.0975609756,123
493342,2.60173982384864e-5,3.829617035104074e-5,-199382.583081571,331
493343,5.689431052153582e-6,8.42915707726797e-6,-199397.1971830986,142
493344,5.169483047377406e-6,8.669133079452141e-6,-199362.52317880795,151
493345,3.259674029880618e-6,3.5396460324470505e-6,-199337.16806722688,119
493346,4.399560040319719e-6,5.9194080542482326e-6,-199355.33502538071,197
493347,1.9898010182400086e-6,2.169783019889859e-6,-199388.375,96
493348,2.0097990184233253e-6,2.9497050270392088e-6,-199385.94545454546,110
493349,3.519648032263734e-6,4.789521043904341e-6,-199416.703125,128
493350,2.2097790202564927e-6,3.05969402804745e-6,-199372.27083333334,96
493351,2.8497150261226263e-6,3.659634033546951e-6,-199404.9655172414,116
493352,3.4196580313471526e-6,5.159484047295697e-6,-199427.11678832117,137
493353,3.219678029513985e-6,4.25957403904645e-6,-199400.05376344087,93
493354,2.6297370241061426e-6,2.929707026855893e-6,-199429.18055555556,72
493355,2.029797018606643e-6,3.0296970277724757e-6,-199418.39325842698,89
493356,9.469053086800438e-6,1.3768623126213523e-5,-199424.27093596058,203
493357,2.6927307246810284e-5,3.855614435340114e-5,-199371.57692307694,338
493358,2.319768021264729e-5,3.019698027680816e-5,-199284.64,300
493359,1.560843914307863e-5,2.2507749206322893e-5,-199286.43119266056,327
493360,2.5107489230154023e-5,3.4386561315213005e-5,-199260.66964285713,336
493361,1.0548945096699527e-5,1.534846514069554e-5,-199215.2447257384,237
493362,7.439256068193787e-6,1.0078992092391595e-5,-199232.34857142856,175
493363,2.6887311246469246e-5,3.3966603311363344e-5,-199138.1056910569,246
493364,9.62903708826696e-6,1.2878712118055927e-5,-199107.86781609195,174
493365,1.0008999091749988e-5,1.4598540133821165e-5,-199095.89705882352,136
493366,1.7046295356257075e-4,1.711828815691653e-4,-198826.96737588654,705
493367,7.6692330703015e-5,1.0116988292739189e-4,-198612.88235294117,527
493368,9.509049087167052e-6,1.058894109706617e-5,-198619.33898305084,236
493369,8.759124080292689e-6,1.0358964094958025e-5,-198631.47115384616,208
493370,3.329667030522229e-6,4.329567039688059e-6,-198602.4871794872,156
493371,2.4097590220896597e-6,2.2297770204398086e-6,-198622.89647577092,454
493372,9.599040087992008e-7,1.2198780111823168e-6,-198628.64,75
493373,2.689731024656094e-6,4.059594037213285e-6,-198635.70454545456,132
493374,2.489751022822926e-6,3.3496650307055415e-6,-198624.05194805196,77
493375,1.4838516136020942e-5,2.2137786202931532e-5,-198571.30845771145,201
493376,2.0457954187532922e-5,2.4077592220713262e-5,-198551.08994708996,189
493377,5.659434051878615e-6,6.559344060127865e-6,-198527.82407407407,108
493378,3.329667030522227e-6,5.06949304647077e-6,-198563.12037037036,108
493379,4.069593037304942e-6,5.749425052703542e-6,-198594.0,114
493380,9.039096082859108e-6,9.119088083592395e-6,-198596.13333333333,195
493381,2.1407859196240448e-5,2.5327467232170542e-5,-198542.40484429066,289
493382,6.626337360741977e-5,7.428257168092979e-5,-198555.10869565216,506
493383,2.3837616218502737e-5,3.148685128861571e-5,-198685.198019802,404
493384,1.3088691119973634e-5,1.8498150169560816e-5,-198673.0,312
493385,1.2028797110264951e-5,1.5848415145278453e-5,-198760.71678321678,286
493386,1.529847014023724e-5,2.1717828199081895e-5,-198782.32107023412,299
493387,8.499150077909565e-6,1.2518748114756231e-5,-198849.58767772513,211
493388,6.689331061319413e-6,9.349065085700536e-6,-198841.17085427136,199
493389,7.359264067460518e-6,7.909209072501734e-6,-198821.8625,160
493390,8.849115081117617e-6,1.2368763113381357e-5,-198815.29608938546,179
493391,3.2596740298806174e-6,4.4395560406963005e-6,-198817.17117117118,111
493392,8.189181075068153e-6,1.1268873103298933e-5,-198759.13414634147,246
493393,5.479452050228762e-6,7.799220071493495e-6,-198750.27891156462,147
493394,4.399560040329667e-6,4.999500045829167e-6,-198792.34166666667,120
493395,1.4398560131988003e-6,2.2997700210814164e-6,-198801.31632653062,98
493396,3.41965803134715e-6,5.179482047479014e-6,-198774.07407407407,81
493397,5.119488046929061e-6,8.319168076259729e-6,-198803.42962962962,135
493398,1.849815016956793e-6,2.3697630217230266e-6,-198830.3777777778,90
493399,7.619238069843637e-6,9.81901809000848e-6,-198844.72988505746,174
493400,4.169583038221527e-6,5.929407054353387e-6,-198810.18471337578,157
493401,1.6998300155819177e-6,2.2597740207147837e-6,-198810.68656716417,134
493402,5.519448050595397e-6,7.289271066818924e-6,-198823.50925925927,216
493403,5.16948304738735e-6,7.1692830657190225e-6,-198790.18660287082,209
493404,5.24947504812062e-6,7.28927106681892e-6,-198759.69587628866,194
493405,1.0608939097249477e-5,1.5988401146561664e-5,-198794.78041543026,337
493406,9.829017090100106e-6,1.4248575130613122e-5,-198762.77491961414,311
493407,1.5228477139590634e-5,1.9588041179547998e-5,-198759.60723514212,387
493408,1.010898909265802e-5,1.2808719117404372e-5,-198734.18045112782,266
493409,1.2238776112182673e-5,1.6058394147193332e-5,-198707.17959183673,245
493410,8.719128079924629e-6,1.0998900100819187e-5,-198686.55555555556,189
493411,1.2028797110264951e-5,1.648835115114459e-5,-198609.0108303249,277
493412,6.279372057561417e-6,9.169083084050688e-6,-198643.22959183675,196
493413,4.829517044270969e-6,6.519348059761231e-6,-198669.79910714287,224
493414,1.570842914399521e-5,2.0687931189641065e-5,-198604.33067729083,251
493415,6.489351059486241e-6,9.669033088633608e-6,-198666.6026490066,151
493416,3.8096190349218286e-6,4.689531042987756e-6,-198666.9090909091,198
493417,5.1894810475571524e-6,7.12928706534172e-6,-198683.5911111111,225
493418,7.149285065535687e-6,1.0888911099815916e-5,-198658.6858237548,261
493419,2.8197180258476525e-6,3.4796520318971024e-6,-198651.1695906433,171
493420,7.139286065444046e-6,9.739026089275217e-6,-198662.56291390728,151
493421,3.42965703143881e-6,4.149585038038208e-6,-198667.1092436975,119
493422,1.5398460141153844e-6,2.1797820199815176e-6,-198670.5625,128
493423,2.0327967186334267e-5,1.0918908100083085e-5,-198701.60465116278,172
493424,6.059394055544927e-6,5.519448050595398e-6,-198736.18579234972,183
493425,2.6797320245644336e-6,3.2396760296973002e-6,-198726.94565217392,92
493426,5.149485047204015e-6,6.709329061502732e-6,-198768.00613496933,163
493427,9.39906008615884e-7,1.159884010632367e-6,-198768.6049382716,81
493428,6.4393560590279475e-6,8.599140078826162e-6,-198736.66049382716,162
493429,2.646735324260249e-5,3.1486851288614304e-5,-198801.4688221709,433
493430,2.41175882210798e-5,3.3336666305588856e-5,-198909.47336065574,488
493431,2.3617638216486977e-5,3.296670330217904e-5,-198782.63513513515,444
493432,1.3938606127768144e-5,1.997800218312836e-5,-198777.94987468672,399
493433,8.73912608010937e-6,1.2878712118055929e-5,-198820.93113772455,334
493434,9.859014090375097e-6,1.3998600128321658e-5,-198775.90519877675,327
493435,9.779022089631877e-6,1.4438556132340425e-5,-198702.91007194246,278
493436,6.059394055537118e-6,8.699130079732793e-6,-198682.559566787,277
493437,5.639436051694572e-6,7.939206072775292e-6,-198717.59444444443,180
493438,4.229577038770053e-6,5.729427052515248e-6,-198718.20571428572,175
493439,2.7497250252032012e-6,3.849615035285619e-6,-198705.06206896552,145
493440,2.2397760205243633e-6,3.5196480322530777e-6,-198712.7857142857,140
493441,1.1788821108061596e-5,1.503849613784915e-5,-198750.8318965517,232
493442,2.3297670213563927e-6,3.409659031255493e-6,-198773.51079136692,139
493443,1.4698530134737754e-6,2.229777020439809e-6,-198787.33035714287,112
493444,1.239876011365634e-6,1.3398660122822168e-6,-198785.0612244898,98
493445,4.129587037854891e-6,4.869513044637607e-6,-198813.4031007752,129
493446,1.8398160168651336e-6,2.4797520227312666e-6,-198804.52293577982,109
493447,3.2296770296056436e-6,3.809619034921828e-6,-198756.3482142857,112
493448,1.1648835106771996e-5,1.5588441142881834e-5,-198710.7389558233,249
493449,1.8058194165534913e-5,2.4777522227129294e-5,-198659.00298507462,335
493450,9.749025089359036e-6,1.4388561131879287e-5,-198704.16444444444,225
493451,4.609539042252362e-6,5.029497046101301e-6,-198691.0303030303,132
493452,2.1517848197248675e-5,2.9857014273691755e-5,-198635.12463768115,345
493453,8.508149177990789e-5,1.17538246077426e-4,-198451.5671641791,938
493454,3.122687728624888e-5,4.164583538175693e-5,-198318.82362459548,618
493455,1.605839414720323e-5,2.2327767204673033e-5,-198304.1359832636,478
493456,1.5078492138220716e-5,1.6318368149586383e-5,-198263.8435897436,390
493457,1.484851513611258e-5,2.0587941188724486e-5,-198331.47692307693,390
493458,1.0438956095677058e-5,1.3548645124176432e-5,-198378.36363636365,286
493459,5.039496046190817e-6,6.479352059388907e-6,-198375.5859375,256
493460,3.3796620309762564e-6,5.179482047471198e-6,-198373.69491525425,177
493461,4.779522043802735e-6,6.899310063231459e-6,-198367.7371794872,156
493462,4.539546041608614e-6,6.879312063054533e-6,-198346.93788819876,161
493463,6.219378056997974e-6,7.279272066722997e-6,-198387.7094972067,179
493464,7.569243069385346e-6,1.0748925098532703e-5,-198407.9180327869,244
493465,2.459754022542267e-6,3.519648032255209e-6,-198394.30379746837,158
493466,1.2798720117322672e-6,1.7998200164985e-6,-198397.8556701031,97
493467,8.80911908075098e-6,1.0098990092574913e-5,-198432.04375,160
493468,4.379562040146348e-6,6.799320062327662e-6,-198461.38235294117,136
493469,6.199380056828168e-7,8.399160076993005e-7,-198444.41379310345,87
493470,1.229877011273975e-6,8.899110081575921e-7,-198447.1052631579,95
493471,6.19938005682817e-7,7.299270066910586e-7,-198456.0285714286,70
493472,2.24677532059562e-5,2.928707126846721e-5,-198554.65714285715,350
493473,7.5992400696603185e-6,9.879012090558426e-6,-198584.19075144507,173
493474,1.41785821299715e-5,1.4658534134371115e-5,-198643.18367346938,245
493475,7.749225071028082e-6,1.128887110347159e-5,-198683.75384615385,260
493476,3.1996800293306697e-6,4.479552041062935e-6,-198665.955,200
493477,3.7296270341828777e-6,5.349465049027971e-6,-198681.10194174756,206
493478,3.079692028230768e-6,4.229577038771476e-6,-198664.44565217392,184
493479,3.909609035838409e-6,4.569543041887857e-6,-198638.29834254144,181
493480,1.4918508136754214e-5,1.4958504137120858e-5,-198631.52479338844,242
493481,3.4296570314388097e-6,5.029497046104138e-6,-198648.32558139536,129
493482,1.2388761113546184e-5,1.724827515808929e-5,-198684.55326460482,291
493483,1.9198080175962697e-6,2.359764021628525e-6,-198691.7588235294,170
493484,2.249775020620995e-6,3.169683029050719e-6,-198692.91836734695,147
493485,1.3998600128321668e-6,1.5598440142987003e-6,-198687.39837398374,123
493486,2.0997900192482506e-6,2.6997300247477508e-6,-198677.1170212766,94
493487,6.399360058661335e-7,8.199180075159836e-7,-198676.15068493152,73
493488,4.449555040773031e-6,5.529447050664319e-6,-198696.14814814815,162
493489,3.449655031619286e-6,4.4095590404177725e-6,-198702.83673469388,147
493490,4.559544041793359e-6,6.959304063791348e-6,-198726.83582089553,201
493491,2.40975902208966e-6,2.829717025939309e-6,-198739.49659863947,147
493492,3.9186081359209016e-5,1.6848315154444285e-5,-198754.43540669855,209
493493,1.589841014573675e-6,2.009799018423326e-6,-198764.6724137931,116
493494,7.58924106956866e-6,8.669133079467767e-6,-198783.97777777776,180
