# premium-accumulators.csv — SFPM getAccountPremium X64 accumulators, one row per scheduled read
# built: 2026-07-21   RPC: https://mainnet.base.org (failover https://base.drpc.org)
# SFPM: 0x8dcAa08cF298F8b4830FAf56d47930981AdE33af   vegoid: 8
# schedule rows: 8910   block range: 43781657..48157721
# accumulators and liquidity are DECIMAL Integer strings (they exceed 2^63; a Double round-trip would lose precision)
# columns: token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
token_type,tick_lower,tick_upper,block,is_long,at_tick,acc0_x64,acc1_x64,net_liquidity,removed_liquidity,epoch,endpoint
0,-200640,-198240,44932327,0,-198886,436174540909350082987,1005179641165,3890558049,0,493515,
0,-200640,-198240,44934127,0,-198886,436450034538029876825,1005179641165,3890558049,0,493516,
0,-200640,-198240,44935927,0,-198886,437034641332376922016,1005179641165,3890558049,0,493517,
0,-200640,-198240,44937727,0,-198886,438141407495772811534,1005179641165,3890558049,0,493518,
0,-200640,-198240,44939527,0,-198886,439122445642667935170,1009921054566,3890558049,0,493519,
0,-200640,-198240,44941327,0,-198886,442644546377805468517,1019403881370,3890558049,0,493520,
0,-200640,-198240,44943127,0,-198886,444289897147746344691,1024145294772,3890558049,0,493521,
0,-200640,-198240,44944927,0,-198886,445164210953141662515,1024145294772,3890558049,0,493522,
0,-200640,-198240,44946727,0,-198886,445848668585256784255,1028886708173,3890558049,0,493523,
0,-200640,-198240,44948527,0,-198886,446737005779844160435,1028886708173,3890558049,0,493524,
0,-200640,-198240,44950327,0,-198886,447940066464920510624,1033628121575,3890558049,0,493525,
0,-200640,-198240,44952127,0,-198886,451042165660364845298,1038369534977,3890558049,0,493526,
0,-200640,-198240,44953927,0,-198886,455996144893911969623,1047852361780,3890558049,0,493527,
0,-200640,-198240,44955727,0,-198886,458745097322598984211,1057335188584,3890558049,0,493528,
0,-200640,-198240,44957527,0,-198886,460424170959149581648,1062076601985,3890558049,0,493529,
0,-200640,-198240,44959327,0,-198886,461725478850636104466,1066818015387,3890558049,0,493530,
0,-200640,-198240,44961127,0,-198886,464156747705481795823,1071559428789,3890558049,0,493531,
0,-200640,-198240,44962927,0,-198886,464734189190550716117,1076300842191,3890558049,0,493532,
0,-200640,-198240,44964727,0,-198886,465770889141109712289,1076300842191,3890558049,0,493533,
0,-200640,-198240,44966527,0,-198886,467882767408978365329,1081042255592,3890558049,0,493534,
0,-200640,-198240,44968327,0,-198886,468619977641512224273,1081042255592,3890558049,0,493535,
0,-200640,-198240,44970127,0,-198857,469407407312716575730,1081042255592,3890558049,0,493536,
0,-200640,-198240,44971927,0,-198857,470100915179300610304,1085783668994,3890558049,0,493537,
0,-200640,-198240,44973727,0,-198857,470871454025178423849,1085783668994,3890558049,0,493538,
0,-200640,-198240,44975527,0,-198857,471409475906556653824,1085783668994,3890558049,0,493539,
0,-200640,-198240,44977327,0,-198857,472290267558959567339,1090525082396,3890558049,0,493540,
0,-200640,-198240,44979127,0,-198857,472719613106354636196,1090525082396,3890558049,0,493541,
0,-200640,-198240,44980927,0,-198857,473109150538644877559,1090525082396,3890558049,0,493542,
0,-200640,-198240,44982727,0,-198857,473689500046346996157,1095266495797,3890558049,0,493543,
0,-200640,-198240,44984527,0,-198857,474590419444333083201,1095266495797,3890558049,0,493544,
0,-200640,-198240,44986327,0,-198857,475659671990587400790,1100007909199,3890558049,0,493545,
0,-200640,-198240,44988127,0,-198857,476138834212550139406,1100007909199,3890558049,0,493546,
0,-200640,-198240,44989927,0,-198857,476569058813248474289,1100007909199,3890558049,0,493547,
0,-200640,-198240,44991727,0,-198857,477737659109601878616,1104749322601,3890558049,0,493548,
0,-200640,-198240,44993527,0,-198857,479831717917880785902,1104749322601,3890558049,0,493549,
0,-200640,-198240,44995327,0,-198857,481369674185468829943,1109490736003,3890558049,0,493550,
0,-200640,-198240,44997127,0,-198857,484515223138581185395,1118973562806,3890558049,0,493551,
0,-200640,-198240,44998927,0,-198857,486879794331965477656,1123714976208,3890558049,0,493552,
0,-200640,-198240,45000727,0,-198857,488656956498785345662,1128456389610,3890558049,0,493553,
0,-200640,-198240,45002527,0,-198857,491673242213857543619,1133197803011,3890558049,0,493554,
0,-200640,-198240,45004327,0,-198857,493192658986075242862,1137939216413,3890558049,0,493555,
0,-200640,-198240,45006127,0,-198857,496241946996196848645,1142680629815,3890558049,0,493556,
0,-200640,-198240,45007927,0,-198857,498462224647350454766,1152163456618,3890558049,0,493557,
0,-200640,-198240,45009727,0,-198857,499061038740832584342,1152163456618,3890558049,0,493558,
0,-200640,-198240,45011527,0,-198857,500061464384884950920,1152163456618,3890558049,0,493559,
0,-200640,-198240,45013327,0,-198539,500600257295944915468,1156904870020,3890558049,0,493560,
0,-200640,-198240,45015127,0,-198539,501395354363658153870,1156904870020,3890558049,0,493561,
0,-200640,-198240,45016927,0,-198539,502322670746269574532,1161646283422,3890558049,0,493562,
0,-200640,-198240,45018727,0,-198539,504960505335487652018,1171129110225,3890558049,0,493563,
0,-200640,-198240,45020527,0,-198539,506647086673002352970,1175870523627,3890558049,0,493564,
0,-200640,-198240,45022327,0,-198539,507337609867264136987,1175870523627,3890558049,0,493565,
0,-200640,-198240,45024127,0,-198539,511120399637134511145,1190094763832,3890558049,0,493566,
0,-200640,-198240,45025927,0,-198539,511914374535572310178,1190094763832,3890558049,0,493567,
0,-200640,-198240,45027727,0,-198539,512628227361370278012,1190094763832,3890558049,0,493568,
0,-200640,-198240,45029527,0,-198539,513194949411606449125,1190094763832,3890558049,0,493569,
0,-200640,-198240,45031327,0,-198539,513806984206181619180,1194836177234,3890558049,0,493570,
0,-200640,-198240,45033127,0,-198539,514096823934132419439,1194836177234,3890558049,0,493571,
0,-200640,-198240,45034927,0,-198539,514671855776013623327,1194836177234,3890558049,0,493572,
0,-200640,-198240,45036727,0,-198539,515635935731580597372,1199577590635,3890558049,0,493573,
0,-200640,-198240,45038527,0,-198539,518236908055323164614,1209060417439,3890558049,0,493574,
0,-200640,-198240,45040327,0,-198539,521135903862410520290,1213801830841,3890558049,0,493575,
0,-200640,-198240,45042127,0,-198539,523315773566991260354,1218543244242,3890558049,0,493576,
0,-200640,-198240,45043927,0,-198539,525275875431929935366,1223284657644,3890558049,0,493577,
0,-200640,-198240,45045727,0,-198539,526340318179377036992,1223284657644,3890558049,0,493578,
0,-200640,-198240,45047527,0,-198539,527342934214178597503,1228026071046,3890558049,0,493579,
0,-200640,-198240,45049327,0,-198539,528493827081058111985,1228026071046,3890558049,0,493580,
0,-200640,-198240,45051127,0,-198539,529288162108809425480,1232767484447,3890558049,0,493581,
0,-200640,-198240,45052927,0,-198539,529431325056273057389,1232767484447,3890558049,0,493582,
0,-200640,-198240,45054727,0,-198539,530049978024726860526,1232767484447,3890558049,0,493583,
0,-200640,-198240,45056527,0,-198759,531640426437412658327,1237508897849,3890558049,0,493584,
0,-200640,-198240,45058327,0,-198759,534961599723114358160,1242250311251,3890558049,0,493585,
0,-200640,-198240,45060127,0,-198759,536291182895921066922,1246991724653,3890558049,0,493586,
0,-200640,-198240,45061927,0,-198759,538296414775867651877,1246991724653,3890558049,0,493587,
0,-200640,-198240,45063727,0,-198759,539847664269208129151,1251733138054,3890558049,0,493588,
0,-200640,-198240,45065527,0,-198759,540115592560302508130,1251733138054,3890558049,0,493589,
0,-200640,-198240,45067327,0,-198759,540731779894217733917,1256474551456,3890558049,0,493590,
0,-200640,-198240,45069127,0,-198759,541222974178123594889,1256474551456,3890558049,0,493591,
0,-200640,-198240,45070927,0,-198759,542204779272343514215,1256474551456,3890558049,0,493592,
0,-200640,-198240,45072727,0,-198759,542889417225151716880,1256474551456,3890558049,0,493593,
0,-200640,-198240,45074527,0,-198759,544868522859919619997,1261215964858,3890558049,0,493594,
0,-200640,-198240,45076327,0,-198759,546107201753681722970,1261215964858,3890558049,0,493595,
0,-200640,-198240,45078127,0,-198759,546526348928611238388,1265957378260,3890558049,0,493596,
0,-200640,-198240,45079927,0,-198759,547757335471805721150,1270698791661,3890558049,0,493597,
0,-200640,-198240,45081727,0,-198759,549378980113537836297,1270698791661,3890558049,0,493598,
0,-200640,-198240,45083527,0,-198759,550795633919290254795,1275440205063,3890558049,0,493599,
0,-200640,-198240,45085327,0,-198759,552393009996873069740,1280181618465,3890558049,0,493600,
0,-200640,-198240,45087127,0,-198759,553523229594850475462,1280181618465,3890558049,0,493601,
0,-200640,-198240,45088927,0,-198759,557951294843128439325,1289664445268,3890558049,0,493602,
0,-200640,-198240,45090727,0,-198759,559877317908294739136,1294405858670,3890558049,0,493603,
0,-200640,-198240,45092527,0,-198759,560744684921931377266,1299147272072,3890558049,0,493604,
0,-200640,-198240,45094327,0,-198759,561344645147792278519,1299147272072,3890558049,0,493605,
0,-200640,-198240,45096127,0,-198759,561763501783132776562,1299147272072,3890558049,0,493606,
0,-200640,-198240,45097927,0,-198759,562327203794844133667,1303888685473,3890558049,0,493607,
0,-200640,-198240,45099727,0,-198831,562672398239337017074,1303888685473,3890558049,0,493608,
0,-200640,-198240,45101527,0,-198831,563250619682169107385,1303888685473,3890558049,0,493609,
0,-200640,-198240,45103327,0,-198831,563996678861948735819,1308630098875,3890558049,0,493610,
0,-200640,-198240,45105127,0,-198831,564968653014793254822,1308630098875,3890558049,0,493611,
0,-200640,-198240,45106927,0,-198831,566123831104725458848,1308630098875,3890558049,0,493612,
0,-200640,-198240,45108727,0,-198831,566591689019546692156,1308630098875,3890558049,0,493613,
0,-200640,-198240,45110527,0,-198831,566948911514746960062,1313371512277,3890558049,0,493614,
0,-200640,-198240,45112327,0,-198831,567481911618207609846,1313371512277,3890558049,0,493615,
0,-200640,-198240,45114127,0,-198831,567905994481211570372,1313371512277,3890558049,0,493616,
0,-200640,-198240,45115927,0,-198831,568505918852504327796,1313371512277,3890558049,0,493617,
0,-200640,-198240,45117727,0,-198831,569261823819024717348,1318112925678,3890558049,0,493618,
0,-200640,-198240,45119527,0,-198831,569568575874611832332,1318112925678,3890558049,0,493619,
0,-200640,-198240,45121327,0,-198831,570731006202895468444,1322854339080,3890558049,0,493620,
0,-200640,-198240,45123127,0,-198831,571653620933597953041,1322854339080,3890558049,0,493621,
0,-200640,-198240,45124927,0,-198831,573176248590971299041,1327595752482,3890558049,0,493622,
0,-200640,-198240,45126727,0,-198831,574868978105019773890,1332337165884,3890558049,0,493623,
0,-200640,-198240,45128527,0,-198831,576110103833616316383,1332337165884,3890558049,0,493624,
0,-200640,-198240,45130327,0,-198831,577153164380770897040,1337078579285,3890558049,0,493625,
0,-200640,-198240,45132127,0,-198831,577863715921625300868,1337078579285,3890558049,0,493626,
0,-200640,-198240,45133927,0,-198831,578376529030800909193,1337078579285,3890558049,0,493627,
0,-200640,-198240,45135727,0,-198831,578679035686466495703,1341819992687,3890558049,0,493628,
0,-200640,-198240,45137527,0,-198831,578952462111058685769,1341819992687,3890558049,0,493629,
0,-200640,-198240,45139327,0,-198831,579798913176031074755,1341819992687,3890558049,0,493630,
0,-200640,-198240,45141127,0,-198831,580147405055439839970,1341819992687,3890558049,0,493631,
0,-200640,-198240,45142927,0,-198847,580155212740888457091,1341819992687,3890558049,0,493632,
0,-200640,-198240,45144727,0,-198847,580270398044516782810,1341819992687,3890558049,0,493633,
0,-200640,-198240,45146527,0,-198847,580328454930487815060,1341819992687,3890558049,0,493634,
0,-200640,-198240,45148327,0,-198847,580513811843831541023,1341819992687,3890558049,0,493635,
0,-200640,-198240,45150127,0,-198847,580694099313828759274,1341819992687,3890558049,0,493636,
0,-200640,-198240,45151927,0,-198847,580758413537894313288,1341819992687,3890558049,0,493637,
0,-200640,-198240,45153727,0,-198847,580868212885124499281,1341819992687,3890558049,0,493638,
0,-200640,-198240,45155527,0,-198847,580916437767643529223,1346561406089,3890558049,0,493639,
0,-200640,-198240,45157327,0,-198847,580975095807936939118,1346561406089,3890558049,0,493640,
0,-200640,-198240,45159127,0,-198847,581004618308569621472,1346561406089,3890558049,0,493641,
0,-200640,-198240,45160927,0,-198847,581190265126152968978,1346561406089,3890558049,0,493642,
0,-200640,-198240,45162727,0,-198847,581266825861548391875,1346561406089,3890558049,0,493643,
0,-200640,-198240,45164527,0,-198847,581605716449939869215,1346561406089,3890558049,0,493644,
0,-200640,-198240,45166327,0,-198847,581742594141866870016,1346561406089,3890558049,0,493645,
0,-200640,-198240,45168127,0,-198847,581833086425276759895,1346561406089,3890558049,0,493646,
0,-200640,-198240,45169927,0,-198847,581998238929124019870,1346561406089,3890558049,0,493647,
0,-200640,-198240,45171727,0,-198847,582536915253569849454,1346561406089,3890558049,0,493648,
0,-200640,-198240,45173527,0,-198847,583069709247789926343,1346561406089,3890558049,0,493649,
0,-200640,-198240,45175327,0,-198847,583311073196590131090,1351302819491,3890558049,0,493650,
0,-200640,-198240,45177127,0,-198847,583414226215428904571,1351302819491,3890558049,0,493651,
0,-200640,-198240,45178927,0,-198847,583592347513816584889,1351302819491,3890558049,0,493652,
0,-200640,-198240,45180727,0,-198847,583608105952121802719,1351302819491,3890558049,0,493653,
0,-200640,-198240,45182527,0,-198847,583711597868224877747,1351302819491,3890558049,0,493654,
0,-200640,-198240,45184327,0,-198847,583741809272517763431,1351302819491,3890558049,0,493655,
0,-200640,-198240,45186127,0,-198720,583766312859046560234,1351302819491,3890558049,0,493656,
0,-200640,-198240,45187927,0,-198720,584037224333659381629,1351302819491,3890558049,0,493657,
0,-200640,-198240,45189727,0,-198720,584139583862741136575,1351302819491,3890558049,0,493658,
0,-200640,-198240,45191527,0,-198720,584215626404324471773,1351302819491,3890558049,0,493659,
0,-200640,-198240,45193327,0,-198720,584554965554130819109,1351302819491,3890558049,0,493660,
0,-200640,-198240,45195127,0,-198720,584609585920565243412,1351302819491,3890558049,0,493661,
0,-200640,-198240,45196927,0,-198720,585409789523702031204,1356044232892,3890558049,0,493662,
0,-200640,-198240,45198727,0,-198720,585649968460533570147,1356044232892,3890558049,0,493663,
0,-200640,-198240,45200527,0,-198720,585670226708779212699,1356044232892,3890558049,0,493664,
0,-200640,-198240,45202327,0,-198720,585979680274738813946,1356044232892,3890558049,0,493665,
0,-200640,-198240,45204127,0,-198720,586080019990159915341,1356044232892,3890558049,0,493666,
0,-200640,-198240,45205927,0,-198720,586289991510227239449,1356044232892,3890558049,0,493667,
0,-200640,-198240,45207727,0,-198720,586422935512232567843,1360785646294,3890558049,0,493668,
0,-200640,-198240,45209527,0,-198720,586870228584793362991,1360785646294,3890558049,0,493669,
0,-200640,-198240,45211327,0,-198720,586992974840199706974,1360785646294,3890558049,0,493670,
0,-200640,-198240,45213127,0,-198720,587664106559258404004,1360785646294,3890558049,0,493671,
0,-200640,-198240,45214927,0,-198720,587933177787018921898,1365527059696,3890558049,0,493672,
0,-200640,-198240,45216727,0,-198720,588277438225227213310,1365527059696,3890558049,0,493673,
0,-200640,-198240,45218527,0,-198720,588429046507120793047,1365527059696,3890558049,0,493674,
0,-200640,-198240,45220327,0,-198720,589368066030344831744,1370268473097,3890558049,0,493675,
0,-200640,-198240,45222127,0,-198720,590154393289743388812,1370268473097,3890558049,0,493676,
0,-200640,-198240,45223927,0,-198720,590620881808511590115,1370268473097,3890558049,0,493677,
0,-200640,-198240,45225727,0,-198720,592472980586980254851,1375009886499,3890558049,0,493678,
0,-200640,-198240,45227527,0,-198720,594109666836432448350,1379751299901,3890558049,0,493679,
0,-200640,-198240,45229327,0,-198792,595050969369175070237,1384492713303,3890558049,0,493680,
0,-200640,-198240,45231127,0,-198792,596148148484759530657,1389234126704,3890558049,0,493681,
0,-200640,-198240,45232927,0,-198792,598067731079480080559,1393975540106,3890558049,0,493682,
0,-200640,-198240,45234727,0,-198792,598747735064055656753,1393975540106,3890558049,0,493683,
0,-200640,-198240,45236527,0,-198792,599285717302476434922,1393975540106,3890558049,0,493684,
0,-200640,-198240,45238327,0,-198792,599879747276646332267,1393975540106,3890558049,0,493685,
0,-200640,-198240,45240127,0,-198792,605178269271121340193,1403458366909,3890558049,0,493686,
0,-200640,-198240,45241927,0,-198792,606190934940250042096,1403458366909,3890558049,0,493687,
